iter,rf_ns
1485,646.20
1486,5229.56
1487,6222.17
1488,4473.44
1489,5452.73
1490,93.27
1491,93.27
1492,73.28
1493,6795.09
1494,86.60
1495,83.27
1496,4097.04
1497,2428.25
1498,1755.40
1499,5595.96
1500,7248.10
1501,2168.43
1502,4063.73
1503,3977.13
1504,4899.79
1505,266.47
1506,4343.53
1507,113.25
1508,86.60
1509,76.61
1510,1352.36
1511,6072.28
1512,9832.90
1513,7011.60
1514,2751.35
1515,2691.39
1516,3051.13
1517,119.91
1518,89.94
1519,89.94
1520,3897.19
1521,5429.41
1522,7011.60
1523,2764.67
1524,1542.22
1525,3087.77
1526,86.60
1527,6228.83
1528,2791.32
1529,76.61
1530,806.08
1531,86.60
1532,6152.22
1533,6018.99
1534,6488.65
1535,919.34
1536,1822.02
1537,4726.59
1538,7051.57
1539,5039.69
1540,4440.13
1541,86.60
1542,3690.67
1543,6285.46
1544,93.27
1545,93.27
1546,2471.55
1547,2801.31
1548,1525.56
1549,2748.02
1550,6521.96
1551,1908.62
1552,3940.49
1553,103.26
1554,1695.44
1555,2101.82
1556,1838.67
1557,6978.29
1558,86.60
1559,7061.57
1560,5536.00
1561,63.29
1562,6288.79
1563,3627.38
1564,76.61
1565,6288.79
1566,2178.43
1567,233.16
1568,4163.66
1569,79.94
1570,5476.04
1571,99.93
1572,4793.20
1573,2215.07
1574,8004.22
1575,4286.90
1576,1855.33
1577,79.94
1578,10525.73
1579,93.27
1580,4137.01
1581,86.60
1582,4376.84
1583,79.94
1584,5083.00
1585,3337.59
1586,2917.89
1587,5992.34
1588,4846.50
1589,566.26
1590,93.27
1591,4057.07
1592,79.94
1593,3617.39
1594,1745.41
1595,4726.59
1596,1965.25
1597,86.60
1598,396.38
1599,5529.34
1600,6372.06
1601,99.93
1602,109.92
1603,1255.76
1604,4346.86
1605,2714.71
1606,4836.51
1607,93.27
1608,1812.02
1609,6861.71
1610,79.94
1611,153.22
1612,99.93
1613,1655.47
1614,4849.83
1615,63.29
1616,83.27
1617,73.28
1618,3054.46
1619,4093.71
1620,3061.12
1621,2278.35
1622,83.27
1623,2168.43
1624,3474.16
1625,3131.07
1626,2658.08
1627,3134.40
1628,2488.20
1629,2594.79
1630,1578.86
1631,5479.38
1632,4396.82
1633,7474.60
1634,96.60
1635,5312.83
1636,93.27
