iter,rf_ns
1461,1685.45
1462,1728.75
1463,1762.06
1464,1738.74
1465,2265.03
1466,1568.87
1467,2041.86
1468,2308.33
1469,2028.53
1470,1975.24
1471,2171.76
1472,2298.34
1473,1855.33
1474,1765.39
1475,2418.25
1476,1742.08
1477,1668.79
1478,1795.37
1479,2035.20
1480,2188.42
1481,1612.17
1482,2235.05
1483,2018.54
1484,2118.47
1485,2295.01
1486,1958.59
1487,1695.44
1488,2065.18
1489,1728.75
1490,2048.52
1491,1768.72
1492,1632.15
1493,1738.74
1494,1981.90
1495,2331.65
1496,1898.63
1497,2398.27
1498,2001.89
1499,1745.41
1500,2205.07
1501,1848.66
1502,2195.08
1503,1755.40
1504,1768.72
1505,2195.08
1506,1585.52
1507,2058.51
1508,2208.40
1509,1935.27
1510,1958.59
1511,2025.20
1512,1665.46
1513,2518.18
1514,1808.69
1515,2135.12
1516,2025.20
1517,1775.38
1518,2275.02
1519,1738.74
1520,91010.93
1521,4316.88
1522,2558.15
1523,3191.03
1524,2018.54
1525,3177.70
1526,1778.72
1527,3330.93
1528,2324.99
1529,2015.21
1530,2175.10
1531,1788.71
1532,1738.74
1533,2314.99
1534,1798.70
1535,2321.66
1536,1705.43
1537,2138.46
1538,2608.12
1539,1708.77
1540,1958.59
1541,1765.39
1542,1758.73
1543,2038.53
1544,1652.14
1545,2115.14
1546,1718.76
1547,2055.18
1548,2125.13
1549,1835.34
1550,2018.54
1551,1891.97
1552,1662.13
1553,2594.79
1554,1635.49
1555,1878.64
1556,1712.10
1557,1768.72
1558,1931.94
1559,1798.70
1560,2015.21
1561,1985.23
1562,1708.77
1563,1865.32
1564,1635.49
1565,2011.88
1566,1682.12
1567,1655.47
1568,1722.09
1569,1715.43
1570,2288.35
1571,1708.77
1572,1735.41
1573,2051.85
1574,1728.75
1575,2278.35
1576,1758.73
1577,1628.82
1578,2095.15
1579,2228.39
1580,1885.31
1581,1702.10
1582,1615.50
1583,1745.41
1584,1718.76
1585,1941.93
1586,2111.81
1587,1628.82
1588,1728.75
1589,2021.87
1590,2404.93
1591,2048.52
1592,1695.44
1593,2341.64
1594,5506.02
1595,2251.71
1596,2794.65
1597,3600.73
1598,2621.44
1599,3627.38
1600,2281.69
1601,2874.59
1602,2871.26
1603,4143.67
1604,2588.13
1605,2265.03
1606,2401.60
1607,1668.79
1608,2551.49
1609,1442.29
1610,1322.38
1611,1352.36
1612,1555.54
1613,1289.07
1614,1265.75
1615,1232.44
1616,1239.11
1617,1242.44
1618,1448.95
1619,1245.77
1620,1245.77
1621,1222.45
1622,1229.11
1623,1225.78
1624,1435.63
1625,1372.34
1626,1265.75
1627,1265.75
1628,1245.77
1629,1249.10
1630,3287.63
1631,3790.60
1632,2438.24
1633,1775.38
1634,1915.28
1635,1945.26
1636,2308.33
1637,2421.58
1638,2008.55
1639,2248.38
1640,1818.69
1641,2438.24
1642,1692.11
1643,2371.62
1644,1865.32
1645,1975.24
1646,2668.07
1647,1692.11
1648,1958.59
1649,2441.57
1650,1855.33
1651,2351.63
1652,2105.15
1653,2305.00
1654,2511.52
1655,1878.64
1656,2168.43
1657,3404.21
1658,2138.46
1659,2278.35
1660,2781.32
1661,2484.87
1662,1895.30
1663,1662.13
1664,2544.83
1665,1672.13
1666,1931.94
1667,2278.35
1668,2444.90
1669,2468.22
1670,1792.04
1671,2448.23
1672,1878.64
1673,1725.42
1674,2364.96
1675,1762.06
1676,2624.77
1677,2055.18
1678,1715.43
1679,1828.68
1680,1678.79
1681,2168.43
1682,1782.05
1683,1658.80
1684,2251.71
1685,1638.82
1686,2291.68
1687,1981.90
1688,1705.43
1689,2464.89
1690,1785.38
1691,2248.38
1692,1582.19
1693,1838.67
1694,1752.07
1695,1921.95
1696,2011.88
1697,1668.79
1698,1705.43
1699,1981.90
1700,2031.87
1701,1921.95
1702,1598.85
1703,1558.87
1704,2118.47
1705,1702.10
1706,2128.46
1707,2608.12
1708,1678.79
1709,3390.88
1710,2258.37
1711,2011.88
1712,2311.66
1713,4240.27
1714,2924.55
1715,1825.35
1716,2001.89
1717,2997.83
1718,2751.35
1719,1915.28
1720,1798.70
1721,3277.63
1722,1755.40
1723,1558.87
1724,2041.86
1725,1562.21
1726,1838.67
1727,2118.47
1728,3337.59
1729,2881.25
1730,1805.36
1731,2638.09
1732,2654.75
1733,1832.01
1734,2777.99
1735,2251.71
1736,1758.73
1737,2218.40
1738,2158.44
1739,2554.82
1740,2548.16
1741,2897.91
1742,1828.68
1743,2514.85
1744,2351.63
1745,1928.61
1746,2021.87
1747,2458.22
1748,1785.38
1749,1795.37
1750,1935.27
1751,2661.41
1752,2361.63
1753,2844.61
1754,1815.36
1755,2191.75
1756,2391.61
1757,2964.53
1758,2208.40
1759,2255.04
1760,2478.21
1761,2211.74
1762,2341.64
1763,2324.99
1764,1825.35
1765,2171.76
1766,1915.28
1767,1748.74
1768,1605.51
1769,2071.84
1770,1875.31
1771,2058.51
1772,2401.60
1773,2245.05
1774,2268.36
1775,2005.22
1776,1908.62
1777,1798.70
1778,2295.01
1779,1778.72
1780,1762.06
1781,2947.87
1782,4563.37
1783,3360.91
1784,3121.08
1785,2591.46
1786,2631.43
1787,2454.89
1788,1815.36
1789,2784.66
1790,1818.69
1791,2404.93
1792,2088.49
1793,1778.72
1794,3097.76
1795,1655.47
1796,2308.33
1797,1728.75
1798,2198.41
1799,2238.38
1800,2101.82
1801,2658.08
1802,2175.10
1803,1782.05
1804,2088.49
1805,1871.98
1806,2141.79
1807,1628.82
1808,1835.34
1809,2618.11
1810,1798.70
1811,2444.90
1812,2041.86
1813,1658.80
1814,2434.91
1815,3114.42
1816,3217.68
1817,2827.96
1818,2414.92
1819,2421.58
1820,2797.98
1821,2731.36
1822,2145.12
1823,2161.77
1824,3054.46
1825,2857.94
1826,2578.14
1827,2111.81
1828,2038.53
1829,1842.00
1830,1738.74
1831,2041.86
1832,3061.12
1833,2584.80
1834,2558.15
1835,2594.79
1836,2178.43
1837,2451.56
1838,2228.39
1839,2021.87
1840,2684.73
1841,1722.09
1842,2478.21
1843,2504.86
1844,2235.05
1845,2991.17
1846,2584.80
1847,2348.30
1848,2548.16
1849,1911.95
1850,2371.62
1851,1792.04
1852,2225.06
