iter,rf_ns
1284,173.21
1285,189.86
1286,176.54
1287,176.54
1288,209.85
1289,176.54
1290,166.55
1291,179.87
1292,159.88
1293,166.55
1294,173.21
1295,169.88
1296,183.20
1297,176.54
1298,176.54
1299,176.54
1300,169.88
1301,186.53
1302,169.88
1303,179.87
1304,189.86
1305,179.87
1306,199.86
1307,176.54
1308,196.52
1309,186.53
1310,169.88
1311,199.86
1312,209.85
1313,183.20
1314,199.86
1315,169.88
1316,186.53
1317,173.21
1318,213.18
1319,176.54
1320,169.88
1321,189.86
1322,173.21
1323,169.88
1324,176.54
1325,169.88
1326,183.20
1327,339.75
1328,283.13
1329,209.85
1330,199.86
1331,173.21
1332,196.52
1333,273.14
1334,179.87
1335,196.52
1336,179.87
1337,196.52
1338,183.20
1339,179.87
1340,193.19
1341,146.56
1342,156.55
1343,149.89
1344,153.22
1345,209.85
1346,133.24
1347,139.90
1348,129.91
1349,143.23
1350,136.57
1351,129.91
1352,136.57
1353,133.24
1354,133.24
1355,133.24
1356,136.57
1357,129.91
1358,143.23
1359,133.24
1360,126.58
1361,156.55
1362,183.20
1363,233.16
1364,196.52
1365,173.21
1366,186.53
1367,186.53
1368,173.21
1369,199.86
1370,216.51
1371,186.53
1372,189.86
1373,219.84
1374,193.19
1375,159.88
1376,183.20
1377,183.20
1378,156.55
1379,199.86
1380,156.55
1381,183.20
1382,196.52
1383,189.86
1384,189.86
1385,173.21
1386,186.53
1387,186.53
1388,183.20
1389,196.52
1390,169.88
1391,183.20
1392,189.86
1393,166.55
1394,193.19
1395,159.88
1396,179.87
1397,183.20
1398,173.21
1399,196.52
1400,159.88
1401,183.20
1402,183.20
1403,156.55
1404,196.52
1405,156.55
1406,193.19
1407,186.53
1408,173.21
1409,186.53
1410,159.88
1411,203.19
1412,173.21
1413,169.88
1414,186.53
1415,156.55
1416,199.86
1417,176.54
1418,169.88
1419,183.20
1420,156.55
1421,179.87
1422,183.20
1423,156.55
1424,193.19
1425,199.86
1426,186.53
1427,183.20
1428,156.55
1429,199.86
1430,186.53
1431,186.53
1432,176.54
1433,176.54
1434,186.53
1435,173.21
1436,173.21
1437,169.88
1438,173.21
1439,179.87
1440,153.22
1441,173.21
1442,186.53
1443,216.51
1444,179.87
1445,156.55
1446,169.88
1447,173.21
1448,186.53
1449,189.86
1450,166.55
1451,169.88
1452,173.21
1453,203.19
1454,183.20
1455,169.88
1456,179.87
1457,206.52
1458,193.19
1459,186.53
1460,226.50
1461,176.54
1462,173.21
1463,176.54
1464,186.53
1465,166.55
1466,173.21
1467,176.54
1468,186.53
1469,183.20
1470,173.21
1471,193.19
1472,173.21
1473,169.88
1474,179.87
1475,196.52
1476,176.54
1477,173.21
1478,173.21
1479,209.85
1480,196.52
1481,173.21
1482,176.54
1483,193.19
1484,179.87
1485,159.88
1486,169.88
1487,173.21
1488,169.88
1489,183.20
1490,173.21
1491,189.86
1492,173.21
1493,173.21
1494,196.52
1495,176.54
1496,173.21
1497,169.88
1498,166.55
1499,183.20
1500,169.88
1501,176.54
1502,169.88
1503,169.88
1504,183.20
1505,166.55
1506,169.88
1507,173.21
1508,183.20
1509,189.86
1510,166.55
1511,189.86
1512,173.21
1513,219.84
1514,183.20
1515,169.88
1516,193.19
1517,173.21
1518,183.20
1519,186.53
1520,169.88
1521,193.19
1522,186.53
1523,193.19
1524,179.87
1525,213.18
1526,169.88
1527,206.52
1528,173.21
1529,186.53
1530,173.21
1531,169.88
1532,173.21
1533,183.20
1534,193.19
1535,169.88
1536,179.87
1537,196.52
1538,173.21
1539,186.53
1540,169.88
1541,169.88
1542,173.21
1543,173.21
1544,179.87
1545,176.54
1546,176.54
1547,186.53
1548,189.86
1549,193.19
1550,173.21
1551,173.21
1552,169.88
1553,169.88
1554,183.20
1555,156.55
1556,183.20
1557,206.52
1558,169.88
1559,186.53
1560,189.86
1561,213.18
1562,173.21
1563,169.88
1564,193.19
1565,176.54
1566,173.21
1567,169.88
1568,176.54
1569,183.20
1570,153.22
1571,186.53
1572,186.53
1573,193.19
1574,189.86
1575,166.55
1576,176.54
1577,173.21
1578,169.88
1579,193.19
1580,156.55
1581,186.53
1582,183.20
1583,169.88
1584,186.53
1585,156.55
1586,196.52
1587,186.53
1588,173.21
1589,193.19
1590,159.88
1591,203.19
1592,166.55
1593,173.21
1594,186.53
1595,163.22
1596,216.51
1597,173.21
1598,236.50
1599,199.86
1600,179.87
1601,169.88
1602,176.54
1603,263.14
1604,159.88
1605,166.55
1606,146.56
1607,156.55
1608,153.22
1609,146.56
1610,149.89
1611,136.57
1612,133.24
